,text_id,sent_id,sent,is_requirement
10707,496,30,We also promote from within because we believe in building our employees to be our future leaders.,0
10708,496,31,Extraordinary People and Culture - We pride ourselves on having great communication within our company.,0
10709,496,32,Each employee meets with their supervisor regularly to discuss their individual development and we have a company-wide weekly meeting to go over our company’s progress.,0
10710,496,33,"Values – Our company has five values that drive how we do business: Integrity, Service above Self, Work with Rigor at Work, Authentic Conversation, and Enjoy and be a Joy.",0
10711,496,34,"Due to growth, we have the following positions on our Professional Services Engineering Team in Temple, TX:Systems Engineers/Network Administrators/Tiers I-III - $40K-$65K DOE - Entry Level to ExperiencedOur Systems Engineers work as a team to design and implement solutions to complex business problems for our clients.  ",0
10712,496,35,We are looking for the following skills:,0
10713,496,36,"Experience in providing customer service on-site and remote on a technical level to an end user clientExperience with LAN/WAN network technologies (i.e. installation of routers, switches, and network client software)Hands on technical PC support and service experience, desktop and laptop hardware and software troubleshooting, installation, configuration and upgradesExperience with desktop operating systems and application software products in a Windows environment.",1
10714,496,37,Excellent oral/written communication skills (emphasis on technical communication) in a business environment.  ,1
10715,496,38,Must be fluent in the English language.,1
10716,496,39,"Valid driver’s license/good driving record, and reliable transportationCandidate must have ability to pass an extensive background check and drug screen.",1
10717,496,40,"PREFERRED (but not required):Associate’s Degree in Computer Science, MIS, or similar discipline and a minimum of 2+ years’ experience.",1
10718,496,41,"Certifications such as A+, Network +, MTA, etc., are a plus but not required.",1
10719,496,42,"TCP/IP, DNS, DHCP and Cisco firewalls and switchesTerminal Services a plusMS Server experience a plusPHYSICAL REQUIREMENTS:Ability bend, crouch, crawl Ability to lift up to 75 lbs. ",1
10720,496,43,Ability to use phone and phone headset Ability to type using a keyboard and mouse ,1
10721,496,44,"All qualified McLane Intelligent Solutions employees receive:Paid VacationAmazing Health, Dental, Vision, and prescription insurance Short-term and long-term disability benefits 401K Flexible Spending Accounts Company provided Life InsuranceAnd much more...",0
10722,496,45,Come explore what life in Central Texas is all about in a family friendly community and company!McLane Intelligent Solutions is an equal opportunity employer.  ,0
10723,496,46,"We consider applicants for all positions without regard to race, color, religion, gender, national origin, age, marital status, sexual identification or veteran status, the presence of a non-job-related medical condition or handicap, or any other legally protected status.",0
10724,497,0,Smart Search delivers executive search solutions tailored for global organizations committed to the Greater Thailand market.,0
10725,497,1,We commit to securing the “best-fit” executive talent to lead and manoeuvre global businesses in the constantly changing dynamics of South East Asia. ,0
10726,497,2,Our client is a multinational manufacturing company of home ware products brands with 12 manufacturing operations across 5 continents.,0
10727,497,3,"Established in the Europe over 40 years ago, our client has now expanded their product offerings and now has three global brands and also manufacturers for the world’s leading retailers for private branded products sold internationally.",0
10728,497,4,Due to a recent acquisition of a several Asian based manufacturing operations or client is looking for an experienced Purchasing Manager to join their growing international organization.,0
10729,497,5,"The Purchasing Manager will report to the Asia Purchasing Manager based abroad and be responsible for directly managing sourcing, managing of suppliers and deliveries in ASEAN of our clients company.",0
10730,497,6,"Sourcing: finding suppliers for different kind of products and materialsQualifying: managing the qualification process: technical qualification (with product managers, production engineers, etc…)Negotiating the best terms and conditions with suppliers: prices, lead-times, payment terms, delivery conditions, performanceSupporting new projects involving a purchasing activity, participating in the project reviewsDeveloping actions together with the Lead Buyers in order to give a competitive advantage to the Group Purchasing organization",0
10731,497,7,Qualifications:Degree in Purchasing and Supply Chain or related discipline.5+ years’ experience or knowledge in purchase/procurement of Housewares/kitchenware products in a multinational company.,1
10732,497,8,Experience in product development (R&amp;D) and purchasing plans for new product development.,1
10733,497,9,"Background in FDA and LFGB-laws is preferableStrong cost control, management and analytical skills.",1
10734,497,10,Good English communication skills.,1
10735,497,11,"Our client offers the right candidate a rewarding career in a very large diverse multinational organization, which historically has rewarded its employees with an industry standard remuneration package and extensive travel opportunities.",0
10736,497,12,Thai nationals please apply below.,0
10737,498,0,Crest Financial is one of the leading privately held consumer financing companies in the United States.,0
10738,498,1,Crest blends the use of innovative technology with a simple to use application process to drive revenue for thousands of retailers.,0
10739,498,2,Retailers love our product and our people -- we are growing the business rapidly and we need more great people to join the team!,0
10740,498,3,"Account Executive (Draper)Compensation: $12.00 an hour plus commissions at 90 daysCompany: Crest Financial is a fun, energetic, successful, established finance, and marketing company that is rapidly growing located in Salt Lake City, Utah.",0
10741,498,4,We have been conducting business since 2000 across the nation in 46 states.,0
10742,498,5,"Our work environment is casual, employee centered, professional, and very comfortable, with an open door policy.",0
10743,498,6,We love to work hard and play hard too. ,0
10744,498,7,Here at Crest financial we strive to provide the best environment and benefits for our employees.,0
10745,498,8,"Which include paid holidays, growth opportunities, raises, monthly incentives, bonuses, commissions, and medical/dental benefits for full time employees.",0
10746,498,9,If this sounds like a company you would like to work with and grow with our team then please take a moment to email in your resume.,0
10747,498,10,Once your resume has been submitted it will be under review and the hiring manager will follow up with you as soon as possible.,0
10748,498,11,Thank you for considering Crest Financial as your future career.,0
10749,498,12,Job description: This position is an integral part of the company and training in every department will be required.,0
10750,498,13,The department is very people-oriented both in providing customer service that is up to par with our expectations and in forming business relationships based on respect and trust.,0
10751,498,14,"As an Account Executive you will be responsible for inbound/outbound calls, excellent customer service, analyzing retailer accounts in order to help with delinquency, keeping accurate record of communications, updating and keeping reports, and maintaining constant communication between multiple departments.",0
10752,498,15,Qualifications: - High school diploma or general education degree (GED); or one to two months related experience and/or training; or equivalent combination of education and experience.,1
10753,498,16,-Need minimal supervision -Excellent written and verbal communication skills -Ability to prioritize and meet deadlines -Dependable -Strong attention to detail and organization -Be able to multi-task -Have problem solving skills -Work in a team -A positive and friendly attitude -General knowledge of internet/email and use of phones  -Knowledge of Microsoft Word and Excel (Preferred but not required),1
10754,498,17,Benefits:  - Holiday pay offered - PTO Accrual  - Medical/Dental Benefits for FT employees - Room for growth - Career opportunity - Flexible schedules when neededHours: Standard hours are: Monday-Friday 9:00am-5:30pm.  ,0
10755,498,18,*Flexibility with schedule if possible*Compensation: $12.00 an hour  plus commissions and bonuses to start once 90 days has been reached.  ,0
10756,498,19,Please email all resume’s to #EMAIL_023f435b44f74a3e0fd6d96dd4449b3c761a80f5bd195ef95d4e9a186e2d049d# ,0
10757,499,0,PowerbyProxi and its customers are leading a revolution to deliver unplugged power. ,0
10758,499,1,We have changed the way electricity is delivered in hostile industrial environments.,0
10759,499,2,We are now also developing wireless charging technology for consumer electronics and have an impressive portfolio of clients consisting of electronics heavyweights from around the world. ,0
10760,499,3,PowerbyProxi was spun out of The University of Auckland in 2007 to commercialize cutting edge research undertaken by its internationally acclaimed scientists and engineers. ,0
10761,499,4,"As a pioneer in the design and development of turnkey wireless power solutions, PowerbyProxi eliminates the need for a physical or frictional power connection. ",0
10762,499,5,"We provide our customers with unplugged solutions that solve continuity of delivery and maintenance pain points, create unique competitive advantages, deliver significant cost savings and secure product design wins.",0
10763,499,6,PowerbyProxi is one of NZ's more promising High-Tech companies and a leader in developing Wireless Power Technology.,0
10764,499,7,"Together with our customers, we are leading a global revolution in delivering unpluggued power for both consumer and industrial applications.",0
10765,499,8,"Spun out of research at the University of Auckland in 2006, PowerbyProxi to date holds the most comprehensive portfolio of patents in Inductive Power Transfer (IPT).",0
10766,499,9,Our company continues to see exponential growth and gain in market share with global partnerships and alliances with multinational conglomerates. ,0
10767,499,10,"The Hardware Systems Design Engineer will be focused on development and technical leadership of engineering design work, which may consist of leading a project team, consisting of of 3-4  Electronics Design Engineers across both consumer and industrial applications.",0
10768,499,11,"The scope of development work will include evaluation of power electronic topologies, design and test of PCB’s, prototype development from Alpha through to Mass Production.",0
10769,499,12,"The HW Engineer will work closely with Embedded Designers, QA, Product Safety, Mechanical and Production teams.",0
10770,499,13,"This leadership role will require inspiring team members and managing workflow on a day to day basis, reporting results to management and managing communication with customers.",0
10771,499,14,The design work will be innovative and involves design from ground up and developing cutting edge technologies around inductive power transfer (IPT).,0
10772,499,15,The candidate should have a proven track record of product development that meets product requirements for complex power electronic products.,1
10773,499,16,"Key skills and experience we are seeking include :A have strong analog hardware design experience in the following areas:      a. Power electronics devices including power converters such as AC-DC, DC-DC power supplies      b.",1
10774,499,17,Magnetic component design using JMAG or other magnetic modelling tools      c. Component selection      ,1
10775,499,18,"d. Schematic capture and PCB design using CAD softwareStrong project planning, management and reporting skillsStrong track record of inspiring peers or direct reports to high productivity levelsExperience with QA (e.g.: parametric testing, HALT, HASS, MTBF methodologies) and product safety (Industrial automation and control standards – UL, CE, IEC)Strong documentation and verbal communication skills.",1
10776,499,19,"These should include   formal documentation experience (eg: specifications capture, test report, design documents) and customer communication experienceSelf-motivated, willing and able to operate with little direct guidance or supervision;  work proactively and efficiently to define incomplete or vaguely defined requirementsBE degree in Electrical Engineering or equivalent.",1
10777,499,20,"ME, PhD degree focusing on power electronics or inductive power transfer is preferred",1
10778,499,21,This is an opportunity to work with one of the most exciting high tech companies globally that is turning science fiction into an accessible technology.,0
10779,499,22,We hire the best in the wireless power technology field globally.,0
10780,499,23,"If you are someone highly motivated in developing your career in the power electronics industry and wish to become a subject matter expert in this field, this is a great opportunity for you to advance your career. ",0
10781,499,24,"To apply, please send your resume to #EMAIL_68bb0176a67fcb858849698e2ba9fbfb3f86f9ca2e1fd576c3dcdb796e591a16#Only overseas applicants with experience from relevant sectors (Induction Power, Wireless Power, Power Electronics) will be considered.",0
10782,500,0,"AutoAmerica is trying to make the worst consumer experience fast, easy and enjoyable.",0
10783,500,1,"It is no easy task, but we are out to disrupt the automotive industry and change it forever.",0
10784,500,2,"In order to do that, we need a diversity of perspectives and experience.",0
10785,500,3,"If you are energized by thinking creatively and working for a company where you will be able and expected to make a meaningful impact from day one, then we are the place for you.",0
10786,500,4,"Official job title for this position is DELIVERY SPECIALIST and you work with the retail and recon departments, but many of the duties are similar to that of a service writer or ASM.  ",0
10787,500,5,"The delivery specialist is a customer liason between the facility and it's guests, both in person and on the phone.  ",0
10788,500,6,"You assist them at time of sale as well as post sale, with understanding all of the features of their vehicle and with resolving any questions and concerns they may have.",0
10789,500,7,"Delivery specialists are responsible for maintaining communicating with guests while vehicles are in transit to their home, handling any post-sale concerns, and seeing those concerns through till resolution.  ",0
10790,500,8,"They must be exceptional communicators, detail oriented, great with computers, and very familiar with the workings of a vehicle...specifically currently technology features such as navigation, bluetooth, etc.   Must be able to work in a fast paced environment and coordinate work effectively while staying organized.  ",0
10791,500,9,Minimum of 1 year experience as a Service Writer or ASM preferredMinimum of 1 year experience working with in an Automotive environment in Sales delivering cars acceptable  Broad knowledge of new vehicle technologiesExcellent customer service skillsEnthusiastic presenceMust have knowledge of computers and a variety of computer programsValid D.L. and clean driving recordAbility to pass background checkFlexible with working weekend hoursStrong written and verbal communication skillsAbility to multi-task in a fast paced environment ,1
10792,500,10,"Benefits available after 60 days (Health, Dental, and Vision)40 hour workweekPaid WeeklyRoom for advancement ",0
10793,501,0,"HealthLink provides a computer communications system that links the information technology systems of more than 10,000 medical organisations across Australia, New Zealand, the Pacific Island nations and Canada.   ",0
10794,501,1,Each year more than 70 million pieces of clinical information are exchanged using the HealthLink system.  ,0
10795,501,2,HealthLink provides nearly all of the clinical communications used in New Zealand and is the largest provider of clinical messaging services in Australia.  ,0
10796,501,3,HealthLink came into existence in 1993 as a result of the New Zealand government’s health reforms and the company has been developing systems and services that facilitate exchange of clinical information since that time.  ,0
10797,501,4,"HealthLink has offices throughout Australia, New Zealand and Canada.  ",0
10798,501,5,The company’s services are offered  from data-centres in each of those countries.,0
10799,501,6,The company’s core focus is on ensuring that electronic communication processes are put in place to give patients certainty that their information has been appropriately handled.  ,0
10800,501,7,This is achieved by ensuring that the systems are 100% reliable and secure.  ,0
10801,501,8,We enable the electronic delivery of pathology and radiology results and discharge summaries.  ,0
10802,501,9,HealthLink also provides a large managed security infrastructure and is a pioneer in the development of ‘cloud-based’ online forms technology that is used for ordering pathology services and for referring patients to hospitals and other secondary care services.,0
10803,501,10,"Due to growth, and increasing business opportunities in new online services, we are again looking to extend the capacity of our talented J2EE Java development team, this time with an experienced Software Engineer.",0
10804,501,11,"We are seeking exceptional candidates who have not only the academic and technical talent, but the analysis and communication skills to match. ",0
10805,501,12,"You will:Interpret and extend functional requirements discussing requirements with analysts, product managers and customersWork with Technical Leads and Solution Architects to develop and maintain robust and fit for purpose solutionsDevelop unit tests and deployment documentation as appropriateAssist with integration testing of complex solutionsContribute to and improve our software development process",0
10806,501,13,"It is essential that you can demonstrate, from your last two  years of experience, a proficiency delivering Java web applications, ideally in a commercial environment.",1
10807,501,14,HealthLink holds postgraduate qualifications in high regard and such a qualification would be viewed favorably.,1
10808,501,15,Previous exposure to the Health sector would also be advantageous.,1
10809,501,16,Applicants must have the right to work in New Zealand.,1
10810,501,17,"Benefits of working with us include:Stimulating environment with the opportunity to learn from a high performing teamStructured career developmentCompetitive remunerationFlexible working hoursModern head office in Newmarket, AucklandA chance to dramatically influence health outcomes",0
10811,502,0,"As augmented reality jobs go, one at Blippar is hard to beat.",0
10812,502,1,"We are a rapidly expanding creative startup at the forefront of a brand new industry, so working here offers real opportunities to shape an innovative technology and the way in which people use it.",0
10813,502,2,"Because of this, we like working with imaginative people who think outside the box, and we love people who throw the whole box away and build something completely new. ",0
10814,502,3,"Our bright, open, centrally located offices are energetic environments bursting with collaborative ideas and boundless enthusiasm.",0
10815,502,4,"Aside from being part of an exciting, driven, super-friendly team that will nurture your talents and help you grow, at Blippar you’ll find plenty more tangible benefits, including weekly free lunches, evening drinks, and Olive, the office dog.",0
10816,502,5,"You’ll also be working intimately, from the start, with some of the world’s biggest brands - from Coca Cola and Nestle to Conde Nast, P&amp;G and Jaguar.",0
10817,502,6,"As a young, growing company spearheading the exciting augmented reality industry, the biggest perk of all is the creative control you’ll be afforded, whether you’re part of the design, tech, commercial or marketing teams. ",0
10818,502,7,"After all, we think our people are amazing, so we want them to stick around.",0
10819,502,8,"We are looking for awesome Android app developers to take ownership of the Android version of our app, continue to evolve, improve and maintain it; becoming our in house android guru.",0
10820,502,9,In this role you will work alongside our engineering team based in london ensuring our app delivers high-quality and innovative experiences.,0
10821,502,10,"We are going through an exciting stage of growth here at Blippar, and as our app continues to expand its user base across the world we need passionate engineers who want to push the boundaries of augmented reality advertising and work on an app with millions of users.",0
10822,502,11,"The joy of working within this team is not only that you can really change things, but also the freedom we allow our developers; we have deadlines, but you are also encouraged to pursue your own ideas.",0
10823,502,12,"Our ethos is that testing things out and innovation are key: if you have an idea, we want you to build it!",0
10824,502,13,"Successful candidates will be passionate about mobile, tablets, wearables, augmented reality, virtual reality and other cutting-edge technologies.",1
10825,502,14,"You will be used to working in collaborative environments with a range of stakeholders, and have exposure to developing apps with millions of downloads.",1
10826,502,15,"You will, of course, be an experienced Android app developer, and we would like to see a portfolio of user interface development projects and apps.",1
10827,502,16,"Successful candidates will be:Very experienced working in C++Experienced usingJava / JNIIdeally experienced using OpenGL ES 2Ideally experienced using AR and AR libraries (such as QCAR)Autonomous, innovative and ready to be challengedPassionate about mobile and all emerging technologies",1
10828,502,17,"Our bright, open, centrally located offices are energetic environments bursting with collaborative ideas and boundless enthusiasm.",0
10829,502,18,"As a growing company spearheading the exciting augmented reality industry, the biggest perk of all is the creative freedom and control you’ll be afforded; this is a genuine opportunity to shape a brand new medium and the way in which people all over the world use it.",0
10830,502,19,"You will be working closely, and from the start, with some of the world’s leading brands, media agencies, publishers and educators - including Pepsi, Warner Brothers, Procter &amp; Gamble, Conde Nast, Disney and Coca Cola - developing creative augmented reality solutions for global powerhouses across the full spectrum of industries.",0
10831,502,20,"What we are doing has never been done before, so an active imagination is something we value particularly highly.",0
10832,502,21,"Blippar’s senior management team are dedicated, hands-on, approachable people who will nurture your talent and encourage the development of your own ideas; we believe these are key to the continued success story of our platform.",0
10833,502,22,"Being part of Blippar’s close-knit, passionate, forward-thinking team affords plenty of potential for learning about and getting involved in all sections of the business.",0
10834,502,23,"As a creative tech company offering spectacular marketing solutions to clients, there are few areas we don’t touch upon.",0
10835,502,24,"Life at Blippar is a steep learning curve, ideal for ambitious candidates who wish to push themselves into completely uncharted territories.",0
10836,502,25,"We also offer:Competitive packagesGreat benefits and shares schemeFlexible working environmentWeekly beers and free lunchesOur office dog (London)Chance to develop groundbreaking techWork with state-of-the-art hardware and softwareAccess to new wearables including Google GlassA challenge to change the worldCreative freedom and controlExperience with all mobile operating systemsCollaborative opportunities with huge brandsPlease apply now for more information about this role, or check our careers page for details of other opportunities to work with us.",0
10837,503,0,All American classics is a leading fundraising as a service (FaaS) company that helps nonprofit leaders raise money through different types of consignment auctions.,0
10838,503,1,For the last 20 years we have raised nearly 25 million dollars for our charity partners.   ,0
10839,503,2,"Position: Fundraising ConsultantLocation: Denver, COReports to: Director Of Sales and MarketingAbout All American ClassicsAll American classics is a leading fundraising as a service (FaaS) company that helps nonprofit leaders raise money through different types of consignment auctions.",0
10840,503,3,For the last 20 years we have raised nearly 25 million dollars for our charity partners.   ,0
10841,503,4,"Our ValuesAAC is defined by continual improvement—not only of the products and services we deliver to our clients, but also of ourselves.",0
10842,503,5,"Each member of our team is held to the same expectations: keep learning, experimenting, and iterating.",0
10843,503,6,"Succeed or fail, but grow by it either way.",0
10844,503,7,Collaborate and ask questions.,0
10845,503,8,Be resourceful.,0
10846,503,9,Be restless.,0
10847,503,10,Have fun.,0
10848,503,11,We believe the joy you take in your work will be reflected in the outcome.,0
10849,503,12,growing our remote sales force to help us increase our reach and take advantage of a massive market opportunity.,0
10850,503,13,"AAC is based in Hot Springs Village, AR where we have a rapidly growing team.",0
10851,503,14,"Most of our charity consultants work remotely and we have a proven record of success working in areas that include: Northwest Arkansas, Memphis TN,  and bigger cities such as Atlanta and Seattle (just to name a few).Our TeamOur team is a balanced mix of seasoned veterans and young talented sales and marketing professionals.",0
10852,503,15,We all love to serve others and we are talented at challenging people to make a positive change in their fundraising efforts.,0
10853,503,16,We’re a team of self-starting individuals with a knack for cooperation and collaboration.,0
10854,503,17,"We work (really) hard every day, but we also know when it’s time to take a break.",0
10855,503,18,"We place a high value on personal connections amongst ourselves, our clients, and the outside world.",0
10856,503,19,The RoleThe sales team works with nonprofits and charitable organizations to provide them with the best consulting on fundraising using the All American Classics services.,0
10857,503,20,As an All American Classics Fundraising Consultant you will initiate and build relationships with prospective and existing clients and aggressively pursue new business opportunities within your territory.,0
10858,503,21,The position will report directly to the director of sales and marketing.,0
10859,503,22,"The goal for this position is to continue to grow All American Classic’s sales effort into a larger, revenue producing initiative by adding new clients to our current client base.",0
10860,503,23,ResponsibilitiesCreate new business opportunities and cultivate existing relationships.,0
10861,503,24,Must be able to meet sales goals.,0
10862,503,25,Setup and takedown auction displays Attend charity and other industry related events.,0
10863,503,26,Call on existing clients and new leads on a daily basis.,0
10864,503,27,Must be able to work remotely.,1
10865,503,28,Must be self-driven.,1
10866,503,29,Must have strong relationship and communication skills.,1
10867,503,30,"Must have general computer skills (Gmail, Google Drive, Excel)Must have a passion for charity work. ",1
10868,503,31,Competitive Quarterly Bonus Structure  Weekly Fuel Stipend Work Remotely ,0
10869,504,0,The story of the Great Chicago Fire of 1871 isn’t really about the fire.,0
10870,504,1,"It’s about what happened next: A remarkable moment when the most brilliant engineers, architects and inventors came together to build a new city.",0
10871,504,2,"Their innovations – born of passion and practical ingenuity – shaped not just Chicago, but the modern world.",0
10872,504,3,What started 140 years ago continues to this day.,0
10873,504,4,"Chicago’s brightest digital designers, engineers and entrepreneurs are shaping new technologies, disrupting old business models, and resetting the boundaries of what’s possible.",0
10874,504,5,"If that sounds like you, join us.",0
10875,504,6,"Come to a place where you can share ideas, make mistakes, work hard, build your business and, with a little luck, change the world.",0
10876,504,7,"Welcome to 1871.From photo-editing apps to interactive healthcare programs, 1871 has a member company that fits your interests and expertise!",0
10877,504,8,"Whether you’re a designer, a marketing expert, or software developer, we have a startup looking for you.",0
10878,504,9,Each company is looking for a way to innovate their industry and is looking to do so in creative and original ways.,0
10879,504,10,We are looking to match you with one of our amazing member companies based on the information you provide to us and their current needs.,0
10880,504,11,"If you believe that you have the skills and vision to help digital startups get their start, 1871 is the right place for you!",0
10881,504,12,About Conferences i/oConferences i/o is a web­-based audience response system that improves audience participation and engagement at events / meetings.,0
10882,504,13,"Conferences i/o allows attendees to interact with presenters in real-­time via Q&amp;A, Polling, and Survey features, all from their mobile device (smartphone, tablet, etc.).Our technology has been used by over 200,000 presenters and attendees across 100 different countries around the world.",0
10883,504,14,"We were the winners of the 2011 Chicago Lean­ Startup Challenge, and recently named one of the “Top 5 Coolest Startups in Chicago” by the Chicagoland Entrepreneurial Center.",0
10884,504,15,"The RoleThe Customer Success Manager will play a crucial role to our success as the lead support person for any new, existing, and potential customers.",0
10885,504,16,The event industry is fast paced and exciting but is also high pressure.,0
10886,504,17,Our customers spend countless hours planning the execution of an event and our product is often just one of many moving parts involved.,0
10887,504,18,"It is crucial that we make the experience as easy, painless, and flawless as possible...",0
10888,504,19,The Customer Success Manager is responsible for making that happen.,0
10889,504,20,Responsibilities include:● Provide new customer onboard training● Answer support emails / calls● Develop and implement best practices for customer events● Track and coordinate the success of hundreds of events per year● Maintain company blog and newsletter campaigns● Manage social media presence,0
10890,504,21,"Requirements:● Bachelor’s Degree● Friendly, outgoing personality● Outstanding communication skills ­­ both verbal and written● Highly organized● A passion for building relationships and making customers happy● Ability to learn our product inside and out● Graphic design experience / skill is a plus",1
10891,504,22,Benefits● Bonus potential● Medical &amp; Dental Healthcare Contributions (optional)● Access to 1871 coworking space ­­ located on the 12th floor of the Merchandise Mart● Flexibility to work from home,0
10892,505,0,"Urban Robotics Inc. provides cutting edge software and hardware solutions for Intelligence, Surveillance and Reconnaissance (ISR), Remote Sensing and Geospatial applications.",0
10893,505,1,"Products include aerial EO and NearIR digital sensor systems, high performance aerial and ground computer clusters, and automated algorithms and services for generating fast turn-around 3D orthorectified maps.",0
10894,505,2,"Company OverviewUrban Robotics Inc. (UR) is an established defense engineering firm located in Portland, OR, specializing in aerial reconnaissance, computer vision, cluster computing, and robotics.  ",0
10895,505,3,We do rapid 3D processing of massive datasets with scalable real time computer clusters.  ,0
10896,505,4,"We're located along the beautiful Portland, Oregon waterfront with a proven team of exceptionally talented, passionate, and motivated engineers in hope of finding a like minded cohort to make really cool stuff with.",0
10897,505,5,Job ResponsibilitiesGuaranteed to change monthly but always tailored to your capabilities with an eye for growth.,0
10898,505,6,Here are some needs that we would love for you to crank out as soon as you start.,0
10899,505,7,Implement 3D reconstruction and meshing algorithms for unique new camera systems.,0
10900,505,8,Apply GPU acceleration to tough computer vision optimization problems.,0
10901,505,9,Overlay clustered image processing applications on top of modern cluster and cloud architectures.,0
10902,505,10,This Job May Be For You If...Your GPU has logged more hours fragging matrices than polygons.,0
10903,505,11,You've been tweaking your own control software for your self made drone - specifically using the video camera as an IMU.All your camera lenses have been calibrated recently enough to compensate for the change in season.,0
10904,505,12,You're playing with live 3D reconstruction from your drone based gopro camera.,0
10905,505,13,"By pushing that new iphone 5S GPU just a little harder, you might get close to real time 3D reconstruction on the phone.",0
10906,505,14,You can explain what multiple view geometry means.,0
10907,505,15,You know the difference between a Dash 8 and a Dash 7 and find it fun to code during a 2G turn.,0
10908,505,16,Your StackOverflow reputation is worth mentioning.,0
10909,505,17,You believe caffeine is a vitamin.,0
10910,505,18,"Non-NegotiablesWe strive to hire top quality candidates and are unable to compromise on only a few major points:Proven Track Record of Working in a TeamStrong CharacterAuthorized to work in the United StatesAble to get U.S. Security ClearanceSkills and ExperienceYou have a thorough understanding of mathematics, computer vision, and how to handle massive amounts of data.",1
10911,505,19,"Convince us you have enough based on these general guidelines:5+ Years Professional ExperienceDegree in Computer Science or EquivalentWorked within an Agile Development EnvironmentStrong Communication both Written and VerbalFluent in C++ and PythonOpenCV and Boost are Default Includes2D and 3D Image ProcessingThreading, Cluster, and Cloud Computing ChopsBonus: CUDA and/or OpenCL Exposure",1
10912,505,20,Compensation is based on experience and education (Please submit salary requests with resume and cover letter).Medical/Dental Insurance (w/Vision and Prescription)401k with Automatic Company Contributions of 3%Paid Parking or Trimet PassFun and Fast Paced EnvironmentVersatile Job TasksCutting Edge TechnologySmall and Agile CompanyOpen Doors that are Really OpenMystery and Intrigue,0
10913,506,0,"At McLane Intel, we believe that everyone should love where they work! ",0
10914,506,1,We understand that our ongoing success is attributed to our remarkable staff.,0
10915,506,2,"We are a company that promotes career growth, ongoing learning, and professional development for all of our employees.",0
10916,506,3,We have a wide range of positions throughout the company and accept and support a broad array of applicants—from recent graduates to seasoned professionals.,0
10917,506,4,"If you are willing to follow our company values, enjoy learning new skills, and plan to succeed in your career—we want you to apply.",0
10918,506,5,"Here are a few things we offer that others often don’t:Autonomy – We offer a management team that treats their employees with respect and values their input, along with a team of skilled technicians that put their teammates above themselves.",0
10919,506,6,Mastery &amp; Growth – We promote from within and work each one of our technicians to help them get certifications and rise in the tiers experience.,0
10920,506,7,Purpose – We have a mission and a culture that every employee is strongly invested in working towards because we hand-picked people that love what they do.,0
10921,506,8,"It’s the difference between people in a row boat rowing as they see fit, and people rowing the same direction.",0
10922,506,9,Benefits – Our benefits are some of the best around.,0
10923,506,10,We have awesome health insurance and a great PTO policy.,0
10924,506,11,"We have an Awesome Teammate Bonus, where employees nominate other employees weekly.",0
10925,506,12,"Each full-time employee has a monthly personal and team bonus with specific targets for performance, so you always know how you’re doing.",0
10926,506,13,A bit more about what we do:McLane Intelligent Solutions (MIS) is fast-growing and dynamic managed services provider located in Bell county in Central Texas.,0
10927,506,14,"We provide a broad range of outsourced IT including design, installation, support, maintenance and consulting services to the SMB market.",0
10928,506,15,"We have a rising need for smart, talented, hard-working, and capable team members who love challenges, want to know they are making a difference every day, and want to join a fast-paced, demanding and fun team of professionals.",0
10929,506,16,"At McLane Intelligent Solutions, we attribute our success to our remarkable staff.  ",0
10930,506,17,"We promote career growth, ongoing learning and professional development for all of our employees.  ",0
10931,506,18,We also offer a level of dedication to our employees that is second-to-none. ,0
10932,506,19,Ask yourself this:Are you passionate about working with computers?  ,0
10933,506,20,Do you enjoy helping your family and friends with their technical problems?  ,0
10934,506,21,Do you love learning and want to expand your IT skills?  ,0
10935,506,22,"Do you have experience with networks, workstations and servers? Then look no further, we want you on our team!  ",0
10936,506,23,"This is your opportunity to work with other people who are passionate about technology in an atmosphere that promotes challenge and teamwork, yet honors your life outside of work.",0
10937,506,24,What Do We Do?McLane Intelligent Solutions is a fast-growing managed services provider (MSP) located in Central Texas.,0
10938,506,25,"We provide a broad range of outsourced IT services including design, installation, support, maintenance and consulting to the Small/Medium Business market. ",0
10939,506,26,Why do you want to join us?Benefits - We have great health insurance and paid time off.,0
10940,506,27,"We provide a weekly Awesome Teammate Bonus, where employees nominate other employees for exceptional work. ",0
10941,506,28,"Each full-time employee also has a monthly personal and team bonus with specific targets for performance, so you always know how you’re doing.",0
10942,506,29,Growth - We work with each technician to help them become certified and advance in their knowledge of the field.,0
10943,506,30,We also promote from within because we believe in building our employees to be our future leaders.,0
10944,506,31,Extraordinary People and Culture - We pride ourselves on having great communication within our company.,0
10945,506,32,Each employee meets with their supervisor regularly to discuss their individual development and we have a company-wide weekly meeting to go over our company’s progress.,0
10946,506,33,"Values – Our company has five values that drive how we do business: Integrity, Service above Self, Work with Rigor at Work, Authentic Conversation, and Enjoy and be a Joy.",0
10947,506,34,"Due to growth, we have the following positions on our available in College Station/Bryan, TX:",0
10948,506,35,Information Technology Technician- ($30K-$45K DOE),0
10949,506,36,"Experience in providing customer service on-site and remote on a technical level to an end user clientExperience with LAN/WAN network technologies (i.e. installation of routers, switches, and network client software)Hands on technical PC support and service experience, desktop and laptop hardware and software troubleshooting, installation, configuration and upgradesExperience with desktop operating systems and application software products in a Windows environment.",1
10950,506,37,Excellent oral/written communication skills (emphasis on technical communication) in a business environment.  ,1
10951,506,38,Must be fluent in the English language.,1
